price,bed_rooms,bath_rooms,sq_ft,lot_size,price_per_sq_ft,geo_distance_km,bed_to_bath_ratio,median_homeprice_byzip,Median_income,Population,percapitmedianzipprice
239000.0,4.0,3.0,1918.0,0.176,124.6089676746611,159.88366258922778,0.75,342500.0,78212.2462,16859.0,20.3155584554244
271240.0,4.0,2.0,1665.0,0.204,162.9069069069069,154.34433891158392,0.5,265990.0,31106.7308,17591.0,15.12080040930021
350000.0,4.0,3.0,3041.0,0.199,115.09371917132522,160.81185743931786,0.75,277450.0,56048.5659,38032.0,7.295172486327304
165000.0,3.0,2.0,1347.0,0.158,122.49443207126949,168.99062271950658,0.6666666666666666,194950.0,45372.7985,12989.0,15.008853645392255
192500.0,3.0,2.0,1897.0,0.216,101.4760147601476,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
255000.0,4.0,2.0,1897.0,0.216,134.42277279915658,127.59953253436366,0.5,176200.0,46836.3484,46655.0,3.7766584503268676
342688.0,3.0,2.0,1806.0,0.151,189.74972314507198,29.780736671189793,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
130000.0,3.0,2.0,1897.0,0.216,68.52925672113864,98.37890731699484,0.6666666666666666,189500.0,49595.1864,2630.0,72.0532319391635
385000.0,3.0,2.0,2282.0,40.0,168.7116564417178,218.51362350692497,0.6666666666666666,291500.0,41633.3691,4837.0,60.26462683481497
167500.0,3.0,2.0,1897.0,0.216,88.29731154454402,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
120000.0,2.0,2.0,1897.0,0.216,63.257775434897205,180.79982038295657,1.0,134900.0,32383.821,5471.0,24.657283860354596
145000.0,3.0,2.0,1897.0,0.216,76.43647865050079,124.84695677717757,0.6666666666666666,141250.0,38168.4412,18750.0,7.533333333333333
120000.0,3.0,2.0,1897.0,0.216,63.257775434897205,124.84695677717757,0.6666666666666666,141250.0,38168.4412,18750.0,7.533333333333333
229900.0,3.0,2.0,1874.0,0.36,122.67876200640342,123.11538311652365,0.6666666666666666,159000.0,45882.9925,21585.0,7.366226546212648
139900.0,5.0,3.0,1874.0,0.16,74.65314834578442,123.11538311652365,0.6,159000.0,45882.9925,21585.0,7.366226546212648
419900.0,5.0,3.0,1874.0,0.5,224.06616862326575,180.7027866419722,0.6,373900.0,61300.4192,12114.0,30.865114743272247
450000.0,3.0,2.0,1776.0,0.216,253.3783783783784,173.54064130105004,0.6666666666666666,450000.0,31441.7535,5850.0,76.92307692307692
176500.0,3.0,2.0,1897.0,0.216,93.0416447021613,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
125000.0,3.0,2.0,1897.0,0.216,65.89351607801792,124.84695677717757,0.6666666666666666,141250.0,38168.4412,18750.0,7.533333333333333
310000.0,4.0,2.0,1897.0,0.216,163.41591987348446,138.13025315922835,0.5,265000.0,47583.138,4068.0,65.14257620452311
225000.0,4.0,2.0,1897.0,0.216,118.60832894043226,112.1718672277397,0.5,257500.0,52350.9834,3270.0,78.74617737003058
165000.0,3.0,2.0,1897.0,0.216,86.97944122298365,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
220000.0,3.0,2.0,1826.0,0.193,120.48192771084338,19.432667912771667,0.6666666666666666,260565.0,61710.511,41552.0,6.270817289179823
349900.0,3.0,2.0,1897.0,0.216,184.44913020558778,123.11538311652365,0.6666666666666666,159000.0,45882.9925,21585.0,7.366226546212648
375000.0,3.0,2.0,1874.0,9.48,200.10672358591248,112.1718672277397,0.6666666666666666,257500.0,52350.9834,3270.0,78.74617737003058
140000.0,4.0,2.0,1922.0,0.174,72.84079084287201,200.6981569142834,0.5,246990.0,55052.9411,23892.0,10.337769964841788
175000.0,3.0,3.0,1897.0,0.216,92.25092250922509,127.59953253436366,1.0,176200.0,46836.3484,46655.0,3.7766584503268676
275000.0,3.0,2.0,1897.0,0.216,144.96573537163943,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
336000.0,4.0,2.0,1897.0,0.216,177.12177121771217,123.11538311652365,0.5,159000.0,45882.9925,21585.0,7.366226546212648
249000.0,3.0,3.0,1874.0,1.0,132.8708644610459,98.37890731699484,1.0,189500.0,49595.1864,2630.0,72.0532319391635
399999.0,3.0,4.0,3097.0,0.412,129.15692605747498,187.7669118475907,1.3333333333333333,314999.5,45028.1895,23194.0,13.581077002673105
168000.0,3.0,2.0,1897.0,0.216,88.56088560885608,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
439000.0,4.0,3.0,1874.0,0.5,234.2582710779082,127.59953253436366,0.75,176200.0,46836.3484,46655.0,3.7766584503268676
284900.0,4.0,3.0,2240.0,0.202,127.1875,144.35180494628293,0.75,225000.0,54783.5008,27969.0,8.04462083020487
215000.0,3.0,2.0,1897.0,0.216,113.33684765419083,112.1718672277397,0.6666666666666666,257500.0,52350.9834,3270.0,78.74617737003058
271990.0,3.0,2.0,1347.0,0.101,201.92279138827024,15.898997760219626,0.6666666666666666,249990.0,55587.9463,39817.0,6.278474018635256
132000.0,3.0,2.0,1874.0,1.0,70.4375667022412,89.58827826249475,0.6666666666666666,149000.0,39845.5225,1974.0,75.48125633232016
250000.0,2.0,1.0,888.0,5.0,281.5315315315315,170.10822420747166,0.5,194999.5,43910.0413,4562.0,42.744300745287156
139500.0,4.0,2.0,1897.0,0.216,73.53716394306801,127.59953253436366,0.5,176200.0,46836.3484,46655.0,3.7766584503268676
225000.0,5.0,3.0,3144.0,0.25,71.56488549618321,248.3030495020762,0.6,225000.0,30981.0,782.0,287.7237851662404
229900.0,4.0,2.0,1897.0,0.216,121.19135477069057,127.59953253436366,0.5,176200.0,46836.3484,46655.0,3.7766584503268676
229000.0,3.0,2.0,1766.0,0.236,129.67157417893546,200.6981569142834,0.6666666666666666,246990.0,55052.9411,23892.0,10.337769964841788
168250.0,3.0,2.0,1897.0,0.216,88.69267264101212,123.11538311652365,0.6666666666666666,159000.0,45882.9925,21585.0,7.366226546212648
220000.0,3.0,2.0,1897.0,0.216,115.97258829731155,138.13025315922835,0.6666666666666666,265000.0,47583.138,4068.0,65.14257620452311
114000.0,5.0,2.0,1897.0,0.216,60.094886663152344,127.59953253436366,0.4,176200.0,46836.3484,46655.0,3.7766584503268676
149500.0,3.0,2.0,1897.0,0.216,78.80864522930943,113.96372455000713,0.6666666666666666,137250.0,42874.8241,27359.0,5.016630724807193
302143.0,3.0,2.0,1543.0,0.178,195.8152948801037,26.904712418816136,0.6666666666666666,283500.0,68504.0392,4808.0,58.96422628951747
355000.0,3.0,3.0,1897.0,0.216,187.1375856615709,127.59953253436366,1.0,176200.0,46836.3484,46655.0,3.7766584503268676
169000.0,4.0,3.0,1897.0,0.216,89.08803373748023,127.59953253436366,0.75,176200.0,46836.3484,46655.0,3.7766584503268676
150000.0,4.0,2.0,1874.0,0.5,80.04268943436499,89.58827826249475,0.5,149000.0,39845.5225,1974.0,75.48125633232016
137500.0,3.0,2.0,1897.0,0.216,72.48286768581971,124.84695677717757,0.6666666666666666,141250.0,38168.4412,18750.0,7.533333333333333
199000.0,3.0,2.0,1539.0,0.212,129.30474333983105,177.70896596348257,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
289900.0,3.0,2.0,1897.0,0.216,152.82024248813917,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
244245.0,3.0,2.0,1347.0,0.101,181.32516703786192,63.20923322224187,0.6666666666666666,202122.5,38127.5819,19423.0,10.406348143953045
142700.0,2.0,1.0,1660.0,0.34,85.96385542168674,234.5711721038794,0.5,254000.0,30852.4124,27601.0,9.202565124452013
175000.0,3.0,2.0,1415.0,0.19,123.67491166077738,202.5647236408182,0.6666666666666666,175000.0,37889.219,2611.0,67.02412868632707
165000.0,3.0,2.0,1380.0,0.145,119.56521739130434,147.52052147973671,0.6666666666666666,175000.0,59933.9447,8184.0,21.38318670576735
399900.0,4.0,3.0,1897.0,0.216,210.80653663679493,127.59953253436366,0.75,176200.0,46836.3484,46655.0,3.7766584503268676
290000.0,3.0,2.0,1806.0,0.62,160.57585825027687,63.14922005834883,0.6666666666666666,294750.0,38586.834,6957.0,42.36739974126779
225000.0,3.0,2.0,1898.0,0.149,118.54583772391992,58.14595411578463,0.6666666666666666,225000.0,49024.3396,6541.0,34.39841002904755
185000.0,3.0,2.0,1600.0,7.84,115.625,234.5711721038794,0.6666666666666666,254000.0,30852.4124,27601.0,9.202565124452013
299900.0,4.0,2.0,1897.0,0.216,158.0917237743806,112.1718672277397,0.5,257500.0,52350.9834,3270.0,78.74617737003058
499000.0,4.0,3.0,4628.0,2.5,107.82195332757131,268.15160513674596,0.75,324450.0,39462.982,10703.0,30.313930673642904
139000.0,3.0,2.0,1897.0,0.216,73.27358987875593,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
160000.0,3.0,2.0,1897.0,0.216,84.34370057986294,127.59953253436366,0.6666666666666666,176200.0,46836.3484,46655.0,3.7766584503268676
183500.0,3.0,3.0,1897.0,0.216,96.73168160253032,127.59953253436366,1.0,176200.0,46836.3484,46655.0,3.7766584503268676
280000.0,3.0,3.0,1874.0,1.0,149.41302027748134,112.1718672277397,1.0,257500.0,52350.9834,3270.0,78.74617737003058
125000.0,1.0,1.0,1874.0,0.86,66.70224119530417,249.9948270484753,1.0,342000.0,37185.9952,11639.0,29.38396769481914
173900.0,3.0,2.0,1897.0,0.216,91.67105956773854,138.13025315922835,0.6666666666666666,265000.0,47583.138,4068.0,65.14257620452311
189900.0,4.0,3.0,1897.0,0.216,100.10542962572482,127.59953253436366,0.75,176200.0,46836.3484,46655.0,3.7766584503268676
229900.0,3.0,2.0,1740.0,0.165,132.1264367816092,22.55774879004478,0.6666666666666666,275000.0,54814.3016,16601.0,16.56526715258117
329900.0,4.0,3.0,2058.0,0.143,160.30126336248784,21.863658083485305,0.75,438340.0,71515.7941,31219.0,14.040808482014159
165000.0,4.0,3.0,928.0,0.173,177.80172413793105,9.54157390806395,0.75,175000.0,44436.0932,29932.0,5.846585594013097
175000.0,3.0,2.0,1816.0,0.187,96.36563876651982,16.312866402714196,0.6666666666666666,291450.0,72427.1378,25521.0,11.420007053015164
450000.0,2.0,3.0,1721.0,0.17,261.47588611272516,2.046169854726365,1.5,424750.0,48692.3649,4345.0,97.75604142692751
280000.0,3.0,2.0,1356.0,0.161,206.4896755162242,159.96011597273832,0.6666666666666666,298000.0,32732.171,14056.0,21.200910643141718
136000.0,3.0,1.0,1011.0,0.179,134.52027695351137,163.6344026024716,0.3333333333333333,197000.0,35881.8012,21205.0,9.290261730723886
295000.0,3.0,3.0,1879.0,0.248,156.99840340606707,162.78091704290387,1.0,220000.0,46444.3082,17882.0,12.302874398836819
249000.0,2.0,2.0,1124.0,0.147,221.53024911032028,156.35153920133737,1.0,467500.0,51242.0701,28717.0,16.279555663892467
499900.0,4.0,4.0,3682.0,0.225,135.7686040195546,168.99062271950658,1.0,194950.0,45372.7985,12989.0,15.008853645392255
315000.0,3.0,3.5,3258.0,0.216,96.68508287292818,160.81185743931786,1.1666666666666667,277450.0,56048.5659,38032.0,7.295172486327304
329950.0,4.0,3.0,2656.0,0.244,124.22816265060241,160.81185743931786,0.75,277450.0,56048.5659,38032.0,7.295172486327304
289900.0,3.0,3.0,2031.0,0.147,142.73756770064008,156.1685807204809,1.0,599000.0,93962.8744,23280.0,25.730240549828178
349000.0,4.0,3.0,2947.0,0.169,118.4255174753987,156.1685807204809,0.75,599000.0,93962.8744,23280.0,25.730240549828178
435000.0,4.0,3.0,3361.0,0.213,129.42576614102944,167.0615688110645,0.75,265000.0,64511.4215,47225.0,5.611434621492854
299999.0,3.0,3.0,2323.0,0.254,129.14291863969007,159.9473271614247,1.0,262500.0,45476.9342,21284.0,12.333208043600827
310000.0,4.0,3.0,2896.0,0.182,107.04419889502762,160.81185743931786,0.75,277450.0,56048.5659,38032.0,7.295172486327304
224900.0,2.0,1.0,1399.0,0.2,160.7576840600429,159.88366258922778,0.5,342500.0,78212.2462,16859.0,20.3155584554244
160000.0,2.0,1.0,1025.0,0.39,156.09756097560975,156.35153920133737,0.5,467500.0,51242.0701,28717.0,16.279555663892467
120000.0,4.0,1.0,1222.0,2.13,98.19967266775778,154.34433891158392,0.25,265990.0,31106.7308,17591.0,15.12080040930021
310000.0,3.0,2.0,2048.0,0.262,151.3671875,159.9473271614247,0.6666666666666666,262500.0,45476.9342,21284.0,12.333208043600827
299999.0,3.0,1.0,1336.0,0.168,224.5501497005988,156.35153920133737,0.3333333333333333,467500.0,51242.0701,28717.0,16.279555663892467
369000.0,4.0,2.0,2048.0,1.48,180.17578125,146.79671810093603,0.5,460000.0,55065.6264,3215.0,143.07931570762054
495000.0,4.0,4.0,3634.0,0.52,136.21353880022014,156.1685807204809,1.0,599000.0,93962.8744,23280.0,25.730240549828178
179000.0,3.0,2.0,1380.0,0.176,129.71014492753622,162.78091704290387,0.6666666666666666,220000.0,46444.3082,17882.0,12.302874398836819
359900.0,3.0,3.0,2060.0,1.91,174.70873786407768,33.63873788540366,1.0,306990.0,57240.9625,10017.0,30.646900269541778
205000.0,3.0,2.0,1572.0,0.15,130.40712468193385,30.595802821259266,0.6666666666666666,375000.0,50098.7371,37848.0,9.908053265694356
155000.0,3.0,2.0,1154.0,0.215,134.315424610052,197.27500536336342,0.6666666666666666,207000.0,46584.8234,24817.0,8.341056533827619
220800.0,3.0,2.0,1300.0,0.165,169.84615384615384,198.88031323753182,0.6666666666666666,199331.0,40448.9465,29701.0,6.7112555132823815
318000.0,4.0,3.0,2696.0,0.211,117.95252225519287,167.0615688110645,0.75,265000.0,64511.4215,47225.0,5.611434621492854
200000.0,3.0,2.0,1549.0,0.151,129.11555842479018,22.394907687726125,0.6666666666666666,300000.0,62706.6275,17526.0,17.117425539198905
365000.0,4.0,3.0,1907.5,0.216,191.34993446920052,108.84270505881074,0.75,222450.0,50635.1587,26651.0,8.346778732505348
234234.0,3.0,2.0,1386.0,0.165,169.0,198.88031323753182,0.6666666666666666,199331.0,40448.9465,29701.0,6.7112555132823815
434000.0,4.0,4.0,3100.0,0.235,140.0,21.863658083485305,1.0,438340.0,71515.7941,31219.0,14.040808482014159
379900.0,4.0,3.0,2366.0,0.51,160.56635672020286,21.863658083485305,0.75,438340.0,71515.7941,31219.0,14.040808482014159
240000.0,2.0,2.0,1270.0,0.06,188.9763779527559,21.863658083485305,1.0,438340.0,71515.7941,31219.0,14.040808482014159
370000.0,4.0,4.0,2401.0,1.007,154.1024573094544,22.394907687726125,1.0,300000.0,62706.6275,17526.0,17.117425539198905
260000.0,3.0,2.0,2235.0,0.47,116.331096196868,21.28205323775943,0.6666666666666666,270477.5,63423.0308,15589.0,17.350535634100968
245000.0,3.0,2.0,2018.0,0.226,121.40733399405352,19.432667912771667,0.6666666666666666,260565.0,61710.511,41552.0,6.270817289179823
302000.0,3.0,2.0,1845.0,0.17,163.68563685636857,17.085296221002395,0.6666666666666666,340000.0,72051.3165,31732.0,10.714735913273667
165000.0,3.0,2.0,1420.0,0.18,116.19718309859155,13.344105266303558,0.6666666666666666,229477.5,61108.5618,1648.0,139.2460558252427
229000.0,3.0,2.0,1593.0,0.15,143.75392341494037,12.955654495740623,0.6666666666666666,404000.0,49559.8651,35661.0,11.32890272286251
230000.0,4.0,2.0,1907.0,0.2,120.60828526481384,16.510195957670305,0.5,292900.0,76092.2424,21863.0,13.397063531994695
499369.0,3.0,2.0,2244.0,0.22,222.53520499108734,1.8132361327963527,0.6666666666666666,425000.0,20591.1714,1810.0,234.80662983425415
306000.0,4.0,3.0,2175.0,0.126,140.68965517241378,19.432667912771667,0.75,260565.0,61710.511,41552.0,6.270817289179823
368500.0,5.0,3.0,3397.0,0.172,108.47806888430968,17.085296221002395,0.6,303970.0,86655.9436,13373.0,22.730127869587974
199999.0,3.0,2.0,1697.0,0.202,117.85444902769594,16.312866402714196,0.6666666666666666,291450.0,72427.1378,25521.0,11.420007053015164
165000.0,3.0,2.0,1747.0,0.215,94.44762449914138,7.103417912538588,0.6666666666666666,199950.0,38239.6412,30184.0,6.624370527431752
354900.0,4.0,3.0,2677.0,0.258,132.5737766156145,13.344105266303558,0.75,229477.5,61108.5618,1648.0,139.2460558252427
460000.0,4.0,2.0,2375.0,0.163,193.68421052631578,2.046169854726365,0.5,424750.0,48692.3649,4345.0,97.75604142692751
124900.0,3.0,1.0,990.0,0.186,126.16161616161617,11.422134912430733,0.3333333333333333,190000.0,41422.0586,21121.0,8.99578618436627
175000.0,3.0,2.0,1327.0,0.224,131.87641296156744,21.28205323775943,0.6666666666666666,270477.5,63423.0308,15589.0,17.350535634100968
299999.0,4.0,2.0,2066.0,0.2,145.20764762826718,17.085296221002395,0.5,303970.0,86655.9436,13373.0,22.730127869587974
499900.0,3.0,2.0,2169.0,2.06,230.47487321346242,12.765516206338988,0.6666666666666666,499900.0,61738.7228,2248.0,222.37544483985766
340000.0,4.0,3.0,3220.0,0.198,105.59006211180125,17.085296221002395,0.75,340000.0,72051.3165,31732.0,10.714735913273667
225000.0,3.0,2.0,1514.0,0.129,148.6129458388375,19.432667912771667,0.6666666666666666,260565.0,61710.511,41552.0,6.270817289179823
432000.0,3.0,3.0,2393.0,0.17,180.5265357292102,16.97518512398726,1.0,495000.0,63165.0679,8142.0,60.79587324981577
260000.0,3.0,2.0,1543.0,0.145,168.50291639662993,17.085296221002395,0.6666666666666666,303970.0,86655.9436,13373.0,22.730127869587974
125000.0,3.0,2.0,1254.0,0.138,99.68102073365232,4.686654859022351,0.6666666666666666,292500.0,42814.233,14172.0,20.639288738357326
250000.0,3.0,2.0,1848.0,0.139,135.28138528138527,12.955654495740623,0.6666666666666666,404000.0,49559.8651,35661.0,11.32890272286251
257800.0,3.0,2.0,1802.0,0.161,143.06326304106548,4.686654859022351,0.6666666666666666,292500.0,42814.233,14172.0,20.639288738357326
225000.0,3.0,2.0,1696.0,0.17,132.66509433962264,29.780736671189793,0.6666666666666666,342688.0,81288.9008,4931.0,69.496653822754
299999.0,2.0,1.0,1384.0,0.172,216.76228323699422,2.109070885429264,0.5,354995.0,33739.121,13850.0,25.631407942238265
165000.0,3.0,2.0,1601.0,0.182,103.06058713304185,10.490111284929455,0.6666666666666666,232000.0,38772.7468,16646.0,13.937282229965156
347500.0,4.0,2.0,1898.0,0.264,183.08746048472076,19.432667912771667,0.5,260565.0,61710.511,41552.0,6.270817289179823
285000.0,3.0,2.0,1838.0,0.186,155.05984766050054,5.167699684011777,0.6666666666666666,195000.0,37011.0713,24959.0,7.812813013341881
135000.0,4.0,2.0,1664.0,0.227,81.1298076923077,16.177259536735363,0.5,251918.0,50839.722,18156.0,13.875192773738709
160000.0,3.0,1.0,1188.0,0.15,134.68013468013467,9.54157390806395,0.3333333333333333,175000.0,44436.0932,29932.0,5.846585594013097
199900.0,3.0,2.0,1387.0,0.181,144.1240086517664,16.510195957670305,0.6666666666666666,292900.0,76092.2424,21863.0,13.397063531994695
399900.0,4.0,3.0,2601.0,0.205,153.74855824682814,21.28205323775943,0.75,270477.5,63423.0308,15589.0,17.350535634100968
280000.0,3.0,2.0,1678.0,0.173,166.86531585220501,159.9473271614247,0.6666666666666666,262500.0,45476.9342,21284.0,12.333208043600827
372000.0,4.0,3.0,3196.0,0.583,116.39549436795996,156.1685807204809,0.75,599000.0,93962.8744,23280.0,25.730240549828178
139900.0,3.0,2.0,1766.0,0.149,79.21857304643261,158.19153170351828,0.6666666666666666,487500.0,33172.9567,5630.0,86.58969804618117
315000.0,3.0,4.0,3258.0,0.275,96.68508287292818,160.81185743931786,1.3333333333333333,277450.0,56048.5659,38032.0,7.295172486327304
159000.0,3.0,2.0,1063.0,0.208,149.5766698024459,166.37627285169762,0.6666666666666666,179900.0,32631.3424,14376.0,12.513912075681692
283990.0,4.0,2.0,2031.0,0.25,139.8276710979813,154.34433891158392,0.5,265990.0,31106.7308,17591.0,15.12080040930021
284990.0,4.0,2.0,1831.0,0.206,155.64718732932823,154.34433891158392,0.5,265990.0,31106.7308,17591.0,15.12080040930021
253990.0,4.0,2.0,1665.0,0.183,152.54654654654655,154.34433891158392,0.5,265990.0,31106.7308,17591.0,15.12080040930021
272990.0,4.0,2.0,1665.0,0.172,163.95795795795794,154.34433891158392,0.5,265990.0,31106.7308,17591.0,15.12080040930021
115000.0,3.0,2.0,1380.0,0.189,83.33333333333333,159.54531861365874,0.6666666666666666,200000.0,21081.3376,18218.0,10.978153474585575
251990.0,4.0,2.0,1614.0,0.187,156.1276332094176,154.34433891158392,0.5,265990.0,31106.7308,17591.0,15.12080040930021
192500.0,3.0,2.0,1267.0,0.151,151.93370165745856,28.551879795302483,0.6666666666666666,279999.0,42129.0739,28880.0,9.695256232686981
415000.0,4.0,3.0,2267.0,0.323,183.06131451257167,28.605208397971097,0.75,291906.0,38613.9271,22229.0,13.131764811732422
102900.0,1.0,1.0,894.0,3.36,115.1006711409396,28.551879795302483,1.0,279999.0,42129.0739,28880.0,9.695256232686981
349500.0,4.0,3.0,2426.0,0.193,144.06430338004947,28.551879795302483,0.75,279999.0,42129.0739,28880.0,9.695256232686981
480000.0,4.0,3.0,2444.0,0.248,196.39934533551556,28.605208397971097,0.75,291906.0,38613.9271,22229.0,13.131764811732422
289500.0,4.0,2.0,1804.0,0.141,160.47671840354766,28.605208397971097,0.5,291906.0,38613.9271,22229.0,13.131764811732422
128000.0,3.0,1.0,925.0,0.22,138.3783783783784,28.605208397971097,0.3333333333333333,291906.0,38613.9271,22229.0,13.131764811732422
315000.0,2.0,2.0,1733.0,2.76,181.7657241777265,138.3111341848204,1.0,232000.0,32218.7154,3764.0,61.6365568544102
130000.0,3.0,1.0,960.0,0.333,135.41666666666666,218.7131882337553,0.3333333333333333,315000.0,44005.1352,14423.0,21.84011648062123
399500.0,3.0,2.0,1670.0,0.02,239.22155688622755,264.9597795032705,0.6666666666666666,410000.0,38576.9287,6490.0,63.17411402157165
242500.0,3.0,2.0,1930.0,0.22,125.64766839378238,133.17971633028114,0.6666666666666666,242500.0,45978.5522,532.0,455.82706766917295
235000.0,3.0,2.0,1596.0,0.177,147.24310776942355,177.70896596348257,0.6666666666666666,239900.0,66107.5787,26494.0,9.054880350267986
257000.0,2.0,2.0,1650.0,10.0,155.75757575757575,269.86230369648393,1.0,257000.0,33464.0449,2684.0,95.75260804769002
208662.0,3.0,2.0,1257.0,0.11,166.0,198.88031323753182,0.6666666666666666,199331.0,40448.9465,29701.0,6.7112555132823815
450000.0,3.0,2.0,1450.0,0.27,310.3448275862069,256.3975361177385,0.6666666666666666,450000.0,34036.2829,2701.0,166.60496112550908
223602.0,3.0,2.0,1347.0,0.11,166.0,198.88031323753182,0.6666666666666666,199331.0,40448.9465,29701.0,6.7112555132823815
199000.0,3.0,2.0,1798.0,1.5,110.67853170189099,260.4372193092252,0.6666666666666666,199000.0,29000.3386,1842.0,108.03474484256243
479900.0,3.0,3.0,2363.0,0.21,203.08929327126535,156.71551244051088,1.0,480700.0,68795.4886,15680.0,30.65688775510204
270000.0,3.0,2.0,1883.0,0.19,143.38821030270844,15.898997760219626,0.6666666666666666,249990.0,55587.9463,39817.0,6.278474018635256
185000.0,2.0,1.0,720.0,10.0,256.94444444444446,237.81405548437425,0.5,555000.0,47074.8528,1810.0,306.62983425414365
429000.0,3.0,3.0,1874.0,0.277,228.92209178228387,197.03196517238723,1.0,140000.0,36592.9773,14900.0,9.395973154362416
300000.0,3.0,2.0,1969.0,0.207,152.36160487557135,82.40257476802657,0.6666666666666666,275000.0,54814.3016,16601.0,16.56526715258117
285000.0,3.0,2.0,1806.0,1.31,157.80730897009965,82.40257476802657,0.6666666666666666,438340.0,71515.7941,31219.0,14.040808482014159
395000.0,4.0,3.0,2709.0,0.521,145.81026208933184,82.40257476802657,0.75,489000.0,99918.6382,6543.0,74.73635946813388
455740.0,3.0,2.5,2264.0,0.224,201.29858657243815,82.40257476802657,0.8333333333333334,438340.0,71515.7941,31219.0,14.040808482014159
475500.0,3.0,3.0,2731.0,5.04,174.11204686927866,82.40257476802657,1.0,438340.0,71515.7941,31219.0,14.040808482014159
225000.0,3.0,2.0,1238.0,1.21,181.74474959612277,82.40257476802657,0.6666666666666666,275000.0,54814.3016,16601.0,16.56526715258117
350000.0,3.0,2.0,2034.0,1.27,172.0747295968535,82.40257476802657,0.6666666666666666,438340.0,71515.7941,31219.0,14.040808482014159
349000.0,3.0,2.0,1871.0,0.224,186.53126670229824,82.40257476802657,0.6666666666666666,199950.0,38239.6412,30184.0,6.624370527431752
349000.0,3.0,2.0,1871.0,0.209,186.53126670229824,82.40257476802657,0.6666666666666666,199950.0,38239.6412,30184.0,6.624370527431752
170000.0,3.0,2.0,1439.0,0.165,118.13759555246699,82.40257476802657,0.6666666666666666,135500.0,40470.7196,21572.0,6.2812905618394215
250000.0,3.0,1.1,1500.0,0.224,166.66666666666666,82.40257476802657,0.3666666666666667,275000.0,54814.3016,16601.0,16.56526715258117
189000.0,3.0,2.0,1650.0,0.18,114.54545454545455,82.40257476802657,0.6666666666666666,272500.0,44225.2549,25121.0,10.847498109151706
249900.0,3.0,2.0,1388.0,0.168,180.04322766570604,82.40257476802657,0.6666666666666666,199950.0,38239.6412,30184.0,6.624370527431752
225000.0,3.0,2.0,2201.0,0.2,102.22626079054974,82.40257476802657,0.6666666666666666,291450.0,72427.1378,25521.0,11.420007053015164
149999.0,2.0,2.0,1704.0,0.224,88.02758215962442,82.40257476802657,1.0,199950.0,38239.6412,30184.0,6.624370527431752
435000.0,4.0,3.1,2754.0,0.224,157.9520697167756,82.40257476802657,0.775,303970.0,86655.9436,13373.0,22.730127869587974
240000.0,4.0,4.0,2508.0,0.161,95.69377990430623,82.40257476802657,1.0,354995.0,33739.121,13850.0,25.631407942238265
140000.0,3.0,2.0,1317.0,0.224,106.30220197418375,82.40257476802657,0.6666666666666666,184950.0,45016.4257,16730.0,11.054991034070532
399000.0,3.0,3.0,2007.0,0.259,198.80418535127055,82.40257476802657,1.0,489000.0,66665.2465,10049.0,48.66155836401632
209900.0,3.0,2.0,1801.0,0.23,116.54636313159357,82.40257476802657,0.6666666666666666,175000.0,44436.0932,29932.0,5.846585594013097
165000.0,3.0,2.0,1414.0,0.164,116.69024045261669,82.40257476802657,0.6666666666666666,137400.0,31249.5195,23797.0,5.773837038282136
150000.0,3.0,1.0,1004.0,0.149,149.402390438247,82.40257476802657,0.3333333333333333,126450.0,26939.9132,15229.0,8.303237244730449
229900.0,3.0,2.0,1670.0,0.237,137.66467065868264,82.40257476802657,0.6666666666666666,359000.0,48470.827,32164.0,11.161547071259793
265500.0,3.0,2.0,2190.0,0.198,121.23287671232876,82.40257476802657,0.6666666666666666,194950.0,45372.7985,12989.0,15.008853645392255
165000.0,3.0,1.0,1034.0,0.321,159.5744680851064,82.40257476802657,0.3333333333333333,137400.0,31249.5195,23797.0,5.773837038282136
150000.0,2.0,1.0,1424.0,0.165,105.33707865168539,82.40257476802657,0.5,137400.0,31249.5195,23797.0,5.773837038282136
339900.0,3.0,2.0,1747.0,0.292,194.56210646823126,82.40257476802657,0.6666666666666666,262500.0,45476.9342,21284.0,12.333208043600827
489900.0,4.0,4.0,2978.0,0.208,164.5063801208865,82.40257476802657,1.0,480700.0,68795.4886,15680.0,30.65688775510204
227000.0,3.0,2.0,1848.0,0.16,122.83549783549783,82.40257476802657,0.6666666666666666,277450.0,56048.5659,38032.0,7.295172486327304
257500.0,3.0,2.0,1699.0,0.187,151.55974102413185,82.40257476802657,0.6666666666666666,342500.0,78212.2462,16859.0,20.3155584554244
